r_start,particle_concentration,particle_diameter,reynolds_number,target
0.816167,0.3,6,4,0.79190842
0.82878616,0.3,6,4,0.94007828
-0.11334442,0.3,6,4,0.83616486
-0.45543708,0.3,6,4,-0.5187521
-0.6527536,0.3,6,4,-0.863233176
0.2312107,0.3,6,4,0.84120758
0.1170362,0.3,6,4,0.55361068
-0.3329216,0.3,6,4,-0.48701526
-0.32988586,0.3,6,4,-0.05791366
-0.18655006,0.3,6,4,0.60071014
0.79100418,0.3,6,4,0.04995086
-0.69522972,0.3,6,4,-0.48007542
-0.04597946,0.3,6,4,-0.57259178
-0.27918244,0.3,6,4,0.45388688
-0.66643974,0.3,6,4,-0.48486176
-0.27989486,0.3,6,4,0.71041
0.3981279,0.3,6,4,-0.23412026
0.42376144,0.3,6,4,-0.12153762
0.00597992,0.3,6,4,-0.28988212
-0.4028408,0.3,6,4,-0.72235942
0.31194092,0.3,6,4,0.12983788
-0.19276528,0.3,6,4,-0.29624786
0.62267746,0.3,6,4,0.00240432
-0.66476112,0.3,6,4,-0.821282176
0.49944748,0.3,6,4,0.93078202
-0.872228088,0.3,6,4,-0.72236752
0.49547424,0.3,6,4,-0.39877652
-0.33409806,0.3,6,4,-0.04446908
-0.63945388,0.3,6,4,-0.54418
-0.57594352,0.3,6,4,-0.11219856
0.24810134,0.3,6,4,-0.15186378
-0.07313988,0.3,6,4,0.42499786
-0.62347152,0.3,6,4,-0.07484986
0.29092468,0.3,6,4,0.83614212
-0.63128804,0.3,6,4,0.03217408
-0.50581638,0.3,6,4,-0.94003746
0.13092758,0.3,6,4,0.39911408
0.64118424,0.3,6,4,0.92407318
-0.52059784,0.3,6,4,0.17872506
0.25815498,0.3,6,4,0.33562942
0.39425598,0.3,6,4,-0.0629699
-0.05637886,0.3,6,4,0.40849656
-0.6941697,0.3,6,4,0.86056916
-0.49381272,0.3,6,4,0.13469306
-0.82170124,0.3,6,4,0.54887208
0.06927338,0.3,6,4,-0.11391548
0.21883872,0.3,6,4,-0.69598148
-0.250038,0.3,6,4,-0.940007406
0.44080062,0.3,6,4,-0.60669022
-0.71705472,0.3,6,4,-0.52495914
0.72570908,0.3,6,4,0.08198814
-0.52397792,0.3,6,4,-0.45752076
-0.77457374,0.3,6,4,0.118497
-0.23968934,0.3,6,4,-0.13554368
0.08453652,0.3,6,4,0.46457
-0.6720691,0.3,6,4,-0.826267128
0.1286509,0.3,6,4,0.05452584
-0.4575555,0.3,6,4,-0.02338204
-0.3145987,0.3,6,4,-0.836661854
-0.3946334,0.3,6,4,-0.39016922
0.46987656,0.3,6,4,-0.46882648
0.2412687,0.3,6,4,7.16E-05
0.44676956,0.3,6,4,0.0136248
-0.11770836,0.3,6,4,0.45789184
0.50487824,0.3,6,4,0.90055572
-0.7508664,0.3,6,4,-0.24518792
0.2624533,0.3,6,4,0.62442642
0.75578628,0.3,6,4,0.8362172
0.77386672,0.3,6,4,0.73226548
0.49051284,0.3,6,4,0.65166946
0.14653306,0.3,6,4,0.8834468
0.53578826,0.3,6,4,0.71771912
-0.67217002,0.3,6,4,-0.71532784
0.72073348,0.3,6,4,0.62095536
-0.878151522,0.3,6,4,-0.940021468
0.55010696,0.3,6,4,-0.1055111
-0.23378082,0.3,6,4,0.09908546
-0.43790924,0.3,6,4,-0.939990892
0.56533906,0.3,6,4,0.5231842
-0.17602738,0.3,6,4,-0.5916558
0.10436592,0.3,6,4,0.83621856
-0.56305104,0.3,6,4,-0.836137218
-0.54637574,0.3,6,4,-0.73217708
0.39027114,0.3,6,4,0.17801086
0.5307373,0.3,6,4,0.8362288
0.22403672,0.3,6,4,0.55876052
-0.81157546,0.3,6,4,-0.46835076
0.10361198,0.3,6,4,-0.78492064
0.3958783,0.3,6,4,-0.1741906
-0.22442024,0.3,6,4,0.94000412
0.38618744,0.3,6,4,0.91940094
-0.1585756,0.3,6,4,0.75342194
-0.40976886,0.3,6,4,-0.40510182
0.82997376,0.3,6,4,0.94000686
-0.4213538,0.3,6,4,-0.3481707
0.57253678,0.3,6,4,-0.83183733
0.15232476,0.3,6,4,0.7172586
-0.60637352,0.3,6,4,-0.71436434
-0.0957148,0.3,6,4,-0.01479766
-0.17456734,0.3,6,4,-0.836149082
0.2388073,0.3,6,4,-0.10587226
-0.12714432,0.3,6,4,-0.6994342
0.29439804,0.3,6,4,-0.26820816
-0.68503388,0.3,6,4,-0.48102256
-0.51929962,0.3,6,4,0.83620652
-0.24171082,0.3,6,4,0.06289466
0.85929092,0.3,6,4,0.94008942
0.58686096,0.3,6,4,-0.75666914
0.16521966,0.3,6,4,0.35427094
0.46133652,0.3,6,4,0.2484166
-0.33646164,0.3,6,4,0.27857056
0.62984498,0.3,6,4,0.75094696
0.1453566,0.3,6,4,-0.1710794
0.67481964,0.3,6,4,0.94000474
0.45539902,0.3,6,4,-0.73146952
-0.872510414,0.3,6,4,0.1935318
-0.29339966,0.3,6,4,-0.6335432
0.76634308,0.3,6,4,0.38363724
0.19352264,0.3,6,4,0.8470987
0.04226426,0.3,6,4,-0.73221758
-0.81852498,0.3,6,4,-0.3532602
0.45607208,0.3,6,4,0.82123276
0.39703918,0.3,6,4,0.74973008
0.44561096,0.3,6,4,0.71718812
0.16839638,0.3,6,4,0.3037886
-0.18810424,0.3,6,4,0.22669982
-0.03513344,0.3,6,4,0.35596024
-0.40910576,0.3,6,4,-0.48896832
0.12671868,0.3,6,4,0.77259034
-0.08698112,0.3,6,4,-0.836149788
-0.48441722,0.3,6,4,0.09051742
0.25212594,0.3,6,4,-0.67073552
-0.65164818,0.3,6,4,-0.30173202
-0.13003982,0.3,6,4,-0.47584064
-0.73568856,0.3,6,4,-0.940021306
-0.18338996,0.3,6,4,-0.940050526
-0.1660891,0.3,6,4,-0.72235796
0.60309722,0.3,6,4,-0.80500314
-0.08950958,0.3,6,4,0.09560006
-0.33088486,0.3,6,4,-0.836082936
-0.7314779,0.3,6,4,0.73485672
0.18925712,0.3,6,4,0.19564316
0.10174972,0.3,6,4,-0.76199902
0.04518624,0.3,6,4,-0.26690774
-0.324515,0.3,6,4,-0.38488494
-0.49483848,0.3,6,4,-0.940035716
0.72798004,0.3,6,4,0.83612488
0.4760791,0.3,6,4,-0.36145744
-0.00536598,0.3,6,4,0.31421662
0.680887,0.3,6,4,0.94003936
-0.39370648,0.3,6,4,-0.836123486
-0.77942128,0.3,6,4,-0.940011654
0.27383026,0.3,6,4,-0.05967346
0.41934662,0.3,6,4,0.47517044
-0.12057862,0.3,6,4,0.94000686
0.02581428,0.3,6,4,0.5389682
-0.52762008,0.3,6,4,0.36766784
0.75164306,0.3,6,4,0.79920182
-0.35332984,0.3,6,4,-0.64872944
0.29825104,0.3,6,4,-0.94004087
-0.4598851,0.3,6,4,0.79878342
-0.871356564,0.3,6,4,-0.940029592
-0.43974152,0.3,6,4,-0.40626904
0.6069014,0.3,6,4,-0.715541
-0.864696464,0.3,6,4,-0.65489918
0.3784317,0.3,6,4,-0.05420104
0.20462074,0.3,6,4,0.90005676
0.1087342,0.3,6,4,-0.17845474
0.76491134,0.3,6,4,0.94011444
-0.07996238,0.3,6,4,0.92258804
0.83347626,0.3,6,4,0.9400618
-0.20025016,0.3,6,4,-0.59791198
0.87641052,0.3,6,4,0.94008484
-0.59434788,0.3,6,4,0.25888572
0.684422,0.3,6,4,0.9323883
-0.34347694,0.3,6,4,-0.30107254
0.16071212,0.3,6,4,-0.836122742
0.4456723,0.3,6,4,0.11423676
0.41122986,0.3,6,4,0.77359406
-0.7917466,0.3,6,4,-0.94001689
0.23072098,0.3,6,4,0.5275589
0.01400794,0.3,6,4,-0.68128768
-0.62161488,0.3,6,4,-0.48288502
0.79954438,0.3,6,4,0.47666198
-0.2812796,0.3,6,4,0.8840271
-0.62007538,0.3,6,4,-0.02446792
0.53362504,0.3,6,4,0.88060028
-0.6018682,0.3,6,4,-0.22082688
-0.08241906,0.3,6,4,0.28829452
0.08594368,0.3,6,4,0.94000778
0.56583496,0.3,6,4,0.32373108
-0.58443656,0.3,6,4,-0.66017834
-0.38862842,0.3,6,4,-0.31443084
-0.875309802,0.3,6,4,-0.940035548
0.70554902,0.3,6,4,0.595896
-0.864528466,0.3,6,4,0.32828826
-0.25092164,0.3,6,4,0.86111466
0.4041684,0.3,6,4,0.40465302
0.79654708,0.3,6,4,0.9270662
0.82002548,0.3,6,4,0.83614746
0.28666198,0.3,6,4,-0.52379578
-0.56873504,0.3,6,4,-0.940034524
-0.39314758,0.3,6,4,-0.871518612
0.103182,0.3,6,4,-0.00057228
-0.41162986,0.3,6,4,0.3357811
0.41164994,0.3,6,4,0.8361998
-0.13434128,0.3,6,4,-0.836114616
-0.58924172,0.3,6,4,-0.38365272
-0.21400238,0.3,6,4,0.43015686
0.7473909,0.3,6,4,-0.13033532
-0.09400628,0.3,6,4,-0.940028296
0.71319718,0.3,6,4,0.72031204
-0.61321464,0.3,6,4,-0.72146968
0.64168,0.3,6,4,0.69695176
-0.876481094,0.3,6,4,-0.940006414
-0.40542724,0.3,6,4,-0.1202398
-0.07378098,0.3,6,4,-0.62075454
0.81762924,0.3,6,4,0.82393494
-0.73469398,0.3,6,4,-0.62828018
0.56009644,0.3,6,4,0.70338532
0.27334626,0.3,6,4,0.21715302
0.1485891,0.3,6,4,0.82161118
-0.71096446,0.3,6,4,0.6396878
0.35693572,0.3,6,4,0.37626754
0.07378234,0.3,6,4,0.71015014
0.55383118,0.3,6,4,0.784122
-0.58860858,0.3,6,4,-0.836067008
-0.81007224,0.3,6,4,-0.939919872
-0.0448742,0.3,6,4,0.1451538
0.62515426,0.3,6,4,0.4817331
-0.05433564,0.3,6,4,-0.49278472
-0.2803125,0.3,6,4,0.6544963
0.68418884,0.3,6,4,-0.25580544
-0.56662818,0.3,6,4,-0.24259354
-0.73632264,0.3,6,4,-0.820626888
0.69443894,0.3,6,4,-0.08243484
0.8565921,0.3,6,4,0.94011506
0.31646118,0.3,6,4,-0.2226722
-0.34773262,0.3,6,4,0.66223008
-0.74862312,0.3,6,4,-0.919917336
0.5687024,0.3,6,4,0.26759292
0.82544998,0.3,6,4,0.86335084
0.65330964,0.3,6,4,0.72383926
-0.13834472,0.3,6,4,-0.67343254
0.47227828,0.3,6,4,-0.19840614
0.84046692,0.3,6,4,0.94006302
-0.57564758,0.3,6,4,-0.38666268
0.0194506,0.3,6,4,-0.37750832
-0.42957394,0.3,6,4,-0.94000391
-0.38082676,0.3,6,4,-0.73135444
0.84269958,0.3,6,4,0.9400055
-0.28592132,0.3,6,4,0.4871286
-0.05956764,0.3,6,4,-0.53076466
0.79220948,0.3,6,4,0.72533036
-0.11053292,0.3,6,4,0.45240676
0.49812484,0.3,6,4,0.5995189
-0.1921933,0.3,6,4,0.16554802
-0.04422866,0.3,6,4,0.60217132
0.86091308,0.3,6,4,0.94008972
0.41870574,0.3,6,4,0.74335998
0.77604126,0.3,6,4,-0.01873116
-0.59900902,0.3,6,4,0.20119828
-0.08006004,0.3,6,4,-0.72111542
0.83035736,0.3,6,4,0.94001754
0.35420746,0.3,6,4,0.21666046
0.18466552,0.3,6,4,-0.67659958
0.62312026,0.3,6,4,0.19851998
0.33751236,0.3,6,4,-0.29343414
0.86548676,0.3,6,4,0.1167485
-0.61744918,0.3,6,4,-0.50903572
-0.73104828,0.3,6,4,-0.940003972
0.59938294,0.3,6,4,0.94000748
0.0187751,0.3,6,4,0.8317566
0.34515168,0.3,6,4,0.13681618
-0.70039786,0.3,6,4,-0.836123962
0.81558564,0.3,6,4,0.94005906
0.7032785,0.3,6,4,0.04576026
0.1456005,0.3,6,4,-0.03084572
0.32299316,0.3,6,4,-0.17141968
0.09505906,0.3,6,4,0.71768234
0.64755294,0.3,6,4,0.94002686
-0.55387734,0.3,6,4,-0.940024828
0.68441818,0.3,6,4,0.21759948
-0.51817994,0.3,6,4,0.49532424
-0.57005944,0.3,6,4,-0.94004189
-0.414562,0.3,6,4,-0.5604737
-0.17449752,0.3,6,4,-0.44337632
-0.75634614,0.3,6,4,-0.72073068
0.71675782,0.3,6,4,0.0810559
-0.39023612,0.3,6,4,-0.21288436
0.21912712,0.3,6,4,0.1615924
0.187612,0.3,6,4,0.56904892
0.47675934,0.3,6,4,0.67491958
0.4693039,0.3,6,4,-0.27328934
-0.7629431,0.3,6,4,-0.83612566
0.54159958,0.3,6,4,0.94003174
0.7163202,0.3,6,4,-0.65396184
-0.55777168,0.3,6,4,-0.907499266
0.62446244,0.3,6,4,0.71720306
0.17293908,0.3,6,4,-0.44481484
0.42229096,0.3,6,4,0.43703766
-0.76487182,0.3,6,4,-0.0874836
0.52872222,0.3,6,4,0.94007064
0.7568779,0.3,6,4,0.8361467
0.19663398,0.3,6,4,0.28997222
-0.7984319,0.3,6,4,-0.842987194
-0.47376434,0.3,6,4,-0.83614544
0.32477874,0.3,6,4,0.83610382
-0.00252076,0.3,6,4,0.39964066
-0.74230442,0.3,6,4,-0.18547356
0.33736236,0.3,6,4,-0.37775154
-0.38571816,0.3,6,4,-0.83612608
0.64082138,0.3,6,4,0.9400476
0.76841354,0.3,6,4,0.77870452
-0.80891798,0.3,6,4,-0.940017386
-0.49371308,0.3,6,4,-0.940031728
-0.26444718,0.3,6,4,0.82335128
-0.07219574,0.3,6,4,-0.822466412
-0.35244874,0.3,6,4,0.65855286
-0.74104112,0.3,6,4,-0.940046482
-0.835475692,0.3,6,4,-0.940022854
0.24073578,0.3,6,4,0.5411551
-0.54619346,0.3,6,4,-0.836106986
-0.1770523,0.3,6,4,-0.37206962
0.1435704,0.3,6,4,0.71722152
-0.4034694,0.3,6,4,-0.940027132
0.84972504,0.3,6,4,0.73485
0.02747544,0.3,6,4,0.67731476
0.866978,0.3,6,4,0.679066
0.10504296,0.3,6,4,0.72524826
-0.42407108,0.3,6,4,0.05362808
-0.22502014,0.3,6,4,0.3331665
-0.61454312,0.3,6,4,-0.940032702
0.63422654,0.3,6,4,-0.79962208
0.28666794,0.3,6,4,-0.30877038
0.02014466,0.3,6,4,0.29622818
-0.52351906,0.3,6,4,0.00117424
0.11462136,0.3,6,4,0.31186752
-0.32109314,0.3,6,4,0.74549256
0.85256684,0.3,6,4,0.94010238
-0.70489028,0.3,6,4,-0.83610981
0.87607788,0.3,6,4,0.94005996
0.59494628,0.3,6,4,-0.36819504
0.0214759,0.3,6,4,0.59034194
-0.81829944,0.3,6,4,-0.65174462
0.30454712,0.3,6,4,0.8360852
-0.18106506,0.3,6,4,0.90495452
0.41148666,0.3,6,4,0.20800248
-0.73439948,0.3,6,4,-0.836119748
-0.85439043,0.3,6,4,-0.26471802
0.42767716,0.3,6,4,0.73860748
-0.79969108,0.3,6,4,-0.940006284
-0.42809292,0.3,6,4,-0.73220272
0.0581292,0.3,6,4,-0.940008444
0.27700898,0.3,6,4,0.37869964
-0.05243538,0.3,6,4,-0.8069345
-0.14827926,0.3,6,4,0.56374694
-0.81879966,0.3,6,4,-0.83611042
0.87613784,0.3,6,4,0.53769302
-0.28341782,0.3,6,4,0.87974564
-0.42611392,0.3,6,4,0.43958374
-0.00991868,0.3,6,4,0.1006289
-0.42753026,0.3,6,4,-0.871704836
-0.54277512,0.3,6,4,-0.826245708
-0.31271438,0.3,6,4,-0.84215723
0.0720755,0.3,6,4,-0.19986892
-0.27712876,0.3,6,4,-0.33767952
-0.0686296,0.3,6,4,0.72827774
-0.861095152,0.3,6,4,-0.940006676
-0.17577576,0.3,6,4,0.09423728
0.34193726,0.3,6,4,-0.45767354
0.5618399,0.3,6,4,0.53767258
0.70881928,0.3,6,4,0.05356194
0.3416832,0.3,6,4,0.6313884
-0.7602685,0.3,6,4,-0.940022536
0.41910416,0.3,6,4,0.24921356
0.82356278,0.3,6,4,0.83615844
0.6683377,0.3,6,4,0.94001632
-0.47159572,0.3,6,4,-0.16376008
-0.4526054,0.3,6,4,0.15772858
0.3585498,0.3,6,4,-0.53449952
0.81565812,0.3,6,4,0.8308165
0.56013442,0.3,6,4,0.3560814
-0.8715734,0.3,6,4,-0.940008512
0.7380301,0.3,6,4,0.25929382
-0.60031364,0.3,6,4,0.0976371
-0.2515689,0.3,6,4,0.57047088
-0.47635776,0.3,6,4,-0.73219826
0.6256572,0.3,6,4,0.78186538
-0.23719376,0.3,6,4,-0.826258812
0.69448272,0.3,6,4,0.94003356
-0.72595112,0.3,6,4,-0.826273728
-0.20729156,0.3,6,4,0.79523696
0.24268112,0.3,6,4,-0.15098892
0.49280746,0.3,6,4,0.94001098
-0.56423984,0.3,6,4,0.34189636
0.68845566,0.3,6,4,-0.37051048
0.27089112,0.3,6,4,0.9400058
0.87363358,0.3,6,4,0.64344024
0.28461228,0.3,6,4,-0.1288063
-0.59470886,0.3,6,4,-0.63073372
-0.33121002,0.3,6,4,-0.61844792
-0.8614886,0.3,6,4,-0.836098728
0.55320984,0.3,6,4,-0.3515783
-0.683717,0.3,6,4,-0.94002976
0.76480408,0.3,6,4,-0.6956939
0.17408096,0.3,6,4,-0.03433212
0.6583664,0.3,6,4,0.25213966
-0.2758789,0.3,6,4,-0.71879508
-0.56134544,0.3,6,4,-0.13437026
0.69566528,0.3,6,4,0.3439148
-0.4410194,0.3,6,4,-0.27784484
-0.5445646,0.3,6,4,0.05844506
0.82793106,0.3,6,4,0.1575399
-0.6591967,0.3,6,4,-0.832827548
-0.4662745,0.3,6,4,-0.38055122
0.15542862,0.3,6,4,0.0883081
-0.36577546,0.3,6,4,-0.13264046
-0.860197896,0.3,6,4,-0.940031118
-0.3191288,0.3,6,4,0.42338592
0.584861,0.3,6,4,0.80872512
0.05464172,0.3,6,4,0.53672058
0.13928756,0.3,6,4,0.18338172
0.6136795,0.3,6,4,0.42815368
-0.64826176,0.3,6,4,-0.46186936
-0.2474054,0.3,6,4,-0.830863648
0.54566926,0.3,6,4,0.91725434
0.40429276,0.3,6,4,0.73366562
-0.08624374,0.3,6,4,0.68507554
0.2492865,0.3,6,4,0.53678696
-0.55838546,0.3,6,4,-0.940029196
0.21461358,0.3,6,4,-0.870606508
0.45175582,0.3,6,4,0.4094139
0.82501632,0.3,6,4,0.634021
-0.27668548,0.3,6,4,0.5749733
0.55556504,0.3,6,4,0.00743492
-0.25389556,0.3,6,4,-0.93985447
0.7206401,0.3,6,4,-0.2073613
0.39396606,0.3,6,4,0.94002944
-0.44310878,0.3,6,4,-0.30553078
-0.79074154,0.3,6,4,-0.94000238
-0.49701848,0.3,6,4,-0.2481121
0.54358338,0.3,6,4,0.85554108
0.86834458,0.3,6,4,-0.23772972
0.0375541,0.3,6,4,-0.20905906
0.58682022,0.3,6,4,-0.47449948
-0.7996822,0.3,6,4,-0.863542184
0.24343276,0.3,6,4,0.19985802
-0.80774718,0.3,6,4,-0.80187916
-0.44337818,0.3,6,4,-0.6859568
0.30338456,0.3,6,4,-0.940017442
-0.1500843,0.3,6,4,-0.13563912
0.28981506,0.3,6,4,-0.71837086
0.72241868,0.3,6,4,0.9400142
-0.47036216,0.3,6,4,-0.26378196
0.02479256,0.3,6,4,0.87471558
-0.1490776,0.3,6,4,0.64442994
-0.0678804,0.3,6,4,-0.37076568
0.50369202,0.3,6,4,0.75017014
-0.47137112,0.3,6,4,0.54238144
0.47850968,0.3,6,4,0.47913498
0.36845322,0.3,6,4,0.81360962
-0.4910654,0.3,6,4,-0.71309688
-0.10069984,0.3,6,4,0.21457192
-0.44690582,0.3,6,4,0.26320756
-0.056138,0.3,6,4,-0.71096272
-0.81864046,0.3,6,4,-0.52076348
-0.848706112,0.3,6,4,-0.56537136
-0.06821472,0.3,6,4,-0.70595296
0.13912308,0.3,6,4,-0.55566826
-0.6774717,0.3,6,4,0.26332504
-0.65808052,0.3,6,4,-0.939990874
-0.82564497,0.3,6,4,-0.826269322
0.83384232,0.3,6,4,0.13243606
-0.15154854,0.3,6,4,0.50573914
0.32998184,0.3,6,4,0.94001708
-0.12639198,0.3,6,4,0.77435318
-0.60833428,0.3,6,4,0.37783248
0.76502304,0.3,6,4,0.5601622
-0.81011592,0.3,6,4,-0.06253388
0.55223358,0.3,6,4,0.83296402
-0.37034996,0.3,6,4,-0.940031138
-0.03980728,0.3,6,4,0.71990432
0.56977096,0.3,6,4,0.74156524
-0.13720092,0.3,6,4,-0.72175364
0.6223967,0.3,6,4,-0.79417822
-0.13193764,0.3,6,4,-0.61845394
-0.13447098,0.3,6,4,0.58752198
-0.41344242,0.3,6,4,-0.8221842
-0.2077736,0.3,6,4,0.676091
0.4137442,0.3,6,4,-0.17709312
0.52324752,0.3,6,4,-0.14926598
0.09312278,0.3,6,4,0.8361316
-0.49088668,0.3,6,4,0.29628754
0.0519857,0.3,6,4,-0.938017874
0.66429978,0.3,6,4,0.22156914
0.28141662,0.3,6,4,-0.62076722
-0.3614772,0.3,6,4,0.1749018
-0.42262832,0.3,6,4,-0.75052382
0.0096534,0.3,6,4,-0.872067242
-0.12197746,0.3,6,4,-0.5774839
0.61180068,0.3,6,4,0.83616882
0.29611312,0.3,6,4,-0.64314712
-0.28322968,0.3,6,4,-0.7707677
0.65468506,0.3,6,4,0.9400035
0.45551742,0.3,6,4,0.08629226
0.59338562,0.4,6,4,-0.31711402
0.63859772,0.4,6,4,0.562845
-0.54736184,0.4,6,4,-0.4718402
0.75024628,0.4,6,4,0.94001008
-0.05692246,0.4,6,4,-0.52476852
0.51954742,0.4,6,4,0.83615432
-0.5985582,0.4,6,4,-0.41787132
-0.52313096,0.4,6,4,-0.868126688
-0.44124516,0.4,6,4,-0.836405964
-0.38155716,0.4,6,4,-0.940145792
0.27267364,0.4,6,4,0.78822632
0.20756622,0.4,6,4,-0.00452446
0.5514299,0.4,6,4,0.23962768
0.51029296,0.4,6,4,-0.51253296
0.15675416,0.4,6,4,-0.42085132
0.4743782,0.4,6,4,0.41036926
0.26546998,0.4,6,4,-0.1092556
0.32607498,0.4,6,4,0.19470086
-0.84950491,0.4,6,4,-0.41855434
-0.13558174,0.4,6,4,0.37425476
0.2994757,0.4,6,4,-0.24414208
-0.45223126,0.4,6,4,-0.83641224
-0.0485344,0.4,6,4,0.7157106
-0.87802021,0.4,6,4,-0.938688422
-0.38972752,0.4,6,4,-0.23037232
-0.19488068,0.4,6,4,-0.73257916
0.570708,0.4,6,4,-0.73225062
0.16881806,0.4,6,4,-0.74249152
-0.70945608,0.4,6,4,-0.940151654
0.35602752,0.4,6,4,0.76566696
-0.80152946,0.4,6,4,-0.835984096
0.63916398,0.4,6,4,0.09849404
-0.1094954,0.4,6,4,-0.2139479
-0.873502264,0.4,6,4,-0.1798822
0.50546264,0.4,6,4,-0.21731628
-0.4068969,0.4,6,4,-0.938732424
-0.79066928,0.4,6,4,-0.31541398
0.46156662,0.4,6,4,0.11304734
-0.64926014,0.4,6,4,-0.7324332
-0.53243362,0.4,6,4,-0.62878254
-0.2454261,0.4,6,4,-0.836331958
0.57943894,0.4,6,4,0.484691
-0.21766746,0.4,6,4,-0.56318084
-0.58073632,0.4,6,4,-0.52218186
-0.24084992,0.4,6,4,-0.836302052
-0.43550506,0.4,6,4,-0.835582676
0.8271312,0.4,6,4,0.20260726
-0.44019012,0.4,6,4,-0.94015552
-0.0110579,0.4,6,4,0.5500595
0.85069474,0.4,6,4,0.0996305
-0.25347938,0.4,6,4,0.42675476
-0.44167912,0.4,6,4,-0.836330014
-0.46836224,0.4,6,4,-0.628378
0.26510956,0.4,6,4,0.82388
-0.4442709,0.4,6,4,-0.52430222
-0.20622734,0.4,6,4,-0.62875038
-0.71236738,0.4,6,4,0.30852172
-0.07160766,0.4,6,4,-0.836128158
-0.70938386,0.4,6,4,-0.940176216
0.81781418,0.4,6,4,0.91768158
0.50228408,0.4,6,4,0.36939834
0.45199006,0.4,6,4,-0.11855416
0.31473068,0.4,6,4,-0.5246865
-0.1749688,0.4,6,4,-0.62882976
0.5032135,0.4,6,4,-0.44769336
-0.73517406,0.4,6,4,-0.940228682
0.56677352,0.4,6,4,0.71302108
-0.61811088,0.4,6,4,-0.17988342
-0.537733,0.4,6,4,-0.59422252
0.15796006,0.4,6,4,-0.6283239
0.1318225,0.4,6,4,-0.42106742
0.71310226,0.4,6,4,0.94003448
0.36972122,0.4,6,4,0.3750998
0.18265458,0.4,6,4,0.9362976
-0.65276962,0.4,6,4,-0.2116584
0.77488114,0.4,6,4,-0.06015214
0.02654274,0.4,6,4,-0.11029518
-0.71943614,0.4,6,4,0.28321488
0.1905143,0.4,6,4,0.41274018
0.13406418,0.4,6,4,-0.41836956
0.37457824,0.4,6,4,0.83614258
-0.12514588,0.4,6,4,-0.31563866
0.70679412,0.4,6,4,-0.836177082
-0.44767154,0.4,6,4,-0.836361484
0.87499024,0.4,6,4,0.94010468
-0.55588688,0.4,6,4,-0.73221682
0.07602592,0.4,6,4,0.6893869
-0.0798539,0.4,6,4,0.83341492
-0.0103466,0.4,6,4,0.3157315
-0.7386921,0.4,6,4,-0.940219522
0.65740418,0.4,6,4,-0.00395568
-0.06818192,0.4,6,4,-0.73254428
0.12806846,0.4,6,4,0.94002182
0.125551,0.4,6,4,-0.62833886
-0.47626934,0.4,6,4,0.29258088
0.84934692,0.4,6,4,0.92168334
0.1726329,0.4,6,4,0.17045846
0.00685662,0.4,6,4,-0.19981194
0.10129714,0.4,6,4,-0.6287498
0.67974762,0.4,6,4,-0.42092884
-0.151025,0.4,6,4,-0.73208436
-0.39444642,0.4,6,4,-0.836352634
-0.53358688,0.4,6,4,-0.940237622
-0.36576996,0.4,6,4,-0.34796662
0.69617218,0.4,6,4,0.2505066
-0.6801781,0.4,6,4,-0.940151492
-0.51407936,0.4,6,4,-0.73226944
-0.46673428,0.4,6,4,-0.7315649
-0.06831864,0.4,6,4,-0.73257906
-0.002174,0.4,6,4,-0.940022216
-0.20195396,0.4,6,4,-0.43284852
-0.79213532,0.4,6,4,-0.940262018
0.08911788,0.4,6,4,-0.21334298
0.79533508,0.4,6,4,-0.09264312
0.07280876,0.4,6,4,0.6235353
0.68617874,0.4,6,4,-0.10699234
-0.6878862,0.4,6,4,-0.4180833
0.58881608,0.4,6,4,-0.20938736
0.81140702,0.4,6,4,0.94004302
0.80156006,0.4,6,4,0.1154564
-0.00124062,0.4,6,4,-0.4208265
-0.1906942,0.4,6,4,-0.21032432
0.59444152,0.4,6,4,-0.3142871
-0.41514202,0.4,6,4,-0.31796776
0.37672714,0.4,6,4,-0.34783814
0.10787628,0.4,6,4,0.0288021
-0.49517242,0.4,6,4,-0.73223824
-0.43758708,0.4,6,4,-0.836416626
-0.40171288,0.4,6,4,-0.31308068
-0.76853236,0.4,6,4,-0.7323701
0.3670485,0.4,6,4,0.93540406
-0.25901504,0.4,6,4,-0.62736386
0.37651794,0.4,6,4,0.40368714
-0.52972786,0.4,6,4,-0.52445526
0.60807282,0.4,6,4,0.82007614
0.1869831,0.4,6,4,-0.30921424
0.35530182,0.4,6,4,-0.836158886
0.86448746,0.4,6,4,0.9123407
-0.64725258,0.4,6,4,-0.52263966
0.08324196,0.4,6,4,-0.10202156
0.83135452,0.4,6,4,0.94005538
0.34817352,0.4,6,4,-0.836142082
0.09227378,0.4,6,4,-0.31544388
-0.18022186,0.4,6,4,-0.73224344
-0.7337742,0.4,6,4,-0.41448974
-0.6259544,0.4,6,4,-0.0948095
0.2749475,0.4,6,4,0.59682724
-0.61108788,0.4,6,4,-0.7318717
0.50290772,0.4,6,4,-0.62503464
-0.1193998,0.4,6,4,0.3746814
-0.43913806,0.4,6,4,-0.62709332
-0.6666235,0.4,6,4,-0.00572884
0.37725388,0.4,6,4,-0.17162536
-0.55175828,0.4,6,4,0.3416098
0.30804154,0.4,6,4,0.36616378
-0.066885,0.4,6,4,0.82574966
0.29761596,0.4,6,4,-0.2107843
-0.28277496,0.4,6,4,0.81731216
0.18820762,0.4,6,4,-0.62137126
